Gayo,Austronesian,Malayo-Polynesian,,2,1,,0,1,1,0,,1,0,,0,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,
Halkomelem/Musqueam (Downriver),Salishan,Coast Salish,,0,0,,,0,1,1,,0,1,,0,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,
Halkomelem/Musqueam (Upriver),Salishan,Coast Salish,,0,0,,,0,1,1,,0,1,,1,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,
Hup/Hupda,Nadahup,Hup,,1,1,,1?,1,1,1,,0,0,,1,0,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,TRUE,
Inanwatan,Trans-New Guinea,South Bird's Head,,0,,,,1,1,1,2,0,1,,0,,,TRUE,,,,,TRUE,,,,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,TRUE,TRUE,,,,,,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,
Jarawara,Arauan,,,1,1,,0,0,0,1,3,0,1,,0,0,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,TRUE,,,,TRUE,,,,,,,,,,TRUE,
Jingulu,Australian,West Barkly,,2,1,,0,1,0,1,,0,1,,0,,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,
Kadiweu (Non-Noble),Guaicuruan,,,3,1,,0,0,0,1,3,0,1,,0,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,
Kamass,Uralic,Samoyed,,0,0,,,0,0,1,3,1,3,,0,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,
Konkow,Maiduan,Konkow,,0,0,,,0,1,1,,0,1,,0,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,
Koromfe,Nigerâ€“Congo,Atlanticâ€“Congo,,0,0,,,0,0,1,3,0,1,,0,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,
Kuku Yalanji,Sino-Tibetan,Pama-Nyungan,,0,0,,,0,1,1,,0,0,,0,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,
Limilngan,Australian,Limilngan-Wulna,,1,1,,0,1,0,1,3,1,0,,0,1,,,,,,TRUE,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,TRUE,,,TRUE,,,TRUE,,TRUE,,,,,,,,,,,,TRUE,,
Macedonian (Literary),Indo-European,Slavic,,0,1,,,1,0,0,1,0,0,,0,,,,,,,TRUE,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maltese,Semitic,Central Semitic,,0,1,,,0,1,1,0,1,1,,0,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,
Manambu,Sepik-Ramu,Sepik,,0,1,,,0,0,1,3,0,2,,0,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,
Mangghuer,Mongolic,Shirongolic,,0,1,,,0,1,1,,1,0,,0,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,
Maquiritari/Ye'kuana/Dekwana,Cariban,Guianan Carib,,1,1,,0,0,1,1,,0,1,,0,0,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,TRUE,,,,TRUE,,,,,,,,,,TRUE,
Mauwake,Transâ€“New Guinea,Madang,,0,0,,,1,1,1,,0,1,,0,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,
Menggwa Dla,Senagi,Dera,,1,1,,0,0,0,1,3,0,0,,0,0,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,TRUE,,,,TRUE,,,,,,,,,,TRUE,
Moghol,Mongolic,Mogholi,,0,1,,,0,1,0,2,,0,,0,,,,,,,,TRUE,TRUE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,
Mongghul (Karlong),Mongolic,Shirongolic,,0,1,,,0,1,1,,0,1,,0,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,
Movima,Isolate,,,0,1,,,0,1,0,2,,1,,0,,,,,TRUE,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,
Nambikuara,Nambikwaran,Nambikwara,,0,0,2,,1,1,1,1,0,0,,1,,,,TRUE,,,TRUE,,,,,TRUE,,,,TRUE,TRUE,,TRUE,TRUE,,TRUE,,,,,TRUE,TRUE,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,TRUE,,,,,TRUE,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,
Nepali,Indo-European,Sanskrit,,0,1,,,1,1,1,,1,0,,0,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,
Ngigua,Oto-Manguean,Popolocan,,0,1,2,,1,0,0,1,,3,,1,,,,,,TRUE,TRUE,,,,,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhanda,Australian,Pama-Nyungan,,1,0,,0,1,0,0,,1,1,,0,1,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,,,TRUE,,,,,TRUE,,,,
Nubi,Arabic Creole,,,0,1,,,1,1,1,,1,0,,1,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,
Palula,Indo-European,Indo-Aryan,,0,1,,,0,1,1,2,1,1,,0,,,,,TRUE,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,
Pashto,Indo-European,Indo-Iranian,,1,1,,0,0,1,1,,0,0,,0,0,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,TRUE,,,,TRUE,,,,,,,,,,TRUE,
PilagÃ¡,Guaicuruan,Southern,,0,0,,,1,1,0,,0,1,,0,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,
Plang,Austroasiatic,Khasiâ€“Palaungic,,0,1,,,1,0,1,,,0,,1,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,
Pomo (Eastern),Hokan,Pomoan,,1,0,,1,0,1,1,2,0,2,,0,0,,,,TRUE,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,TRUE,,,,,TRUE,,,,TRUE,,,,,TRUE,,,TRUE,,,
Punjabi,Indo-European,Indo-Aryan,,0,,,,1,1,0,,0,1,,1,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,
Savosavo,Central Solomons,Savosavo,,2,1,,0,1,0,1,,0,0,,0,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,
Sidaama (Sidamo),Afro-Asiatic,Cushitic,,0,1,,,1,1,0,2,0,2,,0,,,TRUE,,,,,TRUE,,,,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,TRUE,TRUE,,,,,,,,,,TRUE,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,
ToratÃ¡n,Austronesian,Malayo-Polynesian,,0,1,,,1,1,0,2,0,1,,0,,,TRUE,,,,,TRUE,,,,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,TRUE,TRUE,,,,,,,,,,TRUE,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,
Trio/TiriyÃ_,Cariban,Guianan Carib,,1,1,,0,1,0,0,1,0,1,,1,0,,TRUE,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,TRUE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,TRUE,
Trumai,Isolate,,,0,1,,,0,1,1,,,0,,0,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,
Tsakhur,Northeast Caucasian,Lezgic,,0,0,,,0,1,0,2,0,1,,0,,,,,TRUE,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,
Tukang Besi,Austronesian,Malayo-Polynesian,,1,1,1,0,1,1,0,2,0,0,,0,0,,,,,,TRUE,TRUE,,,,TRUE,,,,TRUE,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,,,,TRUE,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,TRUE,TRUE,,,,TRUE,,,TRUE,,,,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,,,,,,,,,TRUE,
Tuvaluan,Austronesian,Malayo-Polynesian,,1,1,,0,1,1,1,,0,1,,0,0,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,TRUE,
Uyghur,Turkic,Common Turkic,,0,1,,,0,1,1,2,1,3,,0,,,,,,,,TRUE,TRUE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,
Wardaman,Australian,Gunwingguan,,2,1,,0,0,1,1,,0,0,,0,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,
Wari',Chapacuran,,,0,1,,,0,1,1,,0,0,,0,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,
Wyandot,Iroquoian,Northern,,0,1,,,0,1,0,2,1,0,,0,,,,,,,,TRUE,TRUE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,
Yidin,Australian,Pama-Nyungan,,1,1,,0,0,0,1,3,1,1,,0,0,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,TRUE,,,,TRUE,,,,,,,,,,TRUE,
Yimas,Ramu-Lower Sepik (Papua new Guinea),,,1,0,,0,1,1,0,,0,0,,0,1,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,TRUE,,,TRUE,,TRUE,,TRUE,,,,,TRUE,,,,,TRUE,,,,
Yuchi/Euchee,Isolate,,,2,1,,0,0,0,1,3,0,1,,0,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,83,94,87,,Length=1,66,,20,,,44,11,35,9,39,83,23,35,4,5,3,0,,37,8,3,5,39,,6,1,1,1,1,1,2,1,1,,3,2,,16,9,6,,19,13,61,42,,12,20,41,61,,9,3,28,13,,10,10,33,29,,0,0,0,14,30,8,10,29,5,3,0,3,2,,2,29,2,6,,60,26,34,34,16,20,,23,30,21,2,16,14,,11,0,4,3,,11,7,12,23,
,,,Binary:,50,CD=1,4,,56,,,,Length=2,13,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Single stress per word:,77,CD=2,5,,,,,,Length=0,49,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Note: None of the above affected by removing consonant duration,,,,,,,,,,,,,BINARY,,,,,,,NON-BINARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEFTWORD,,,,,,Leftward,Rightward,,,
,,,Dual stress:,9,CD=3,1,,,,,,Length=3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vowel Reduction,No Vowel Reduction,,,Vowel Reduction,No Vowel Reduction,,,,,,Vowel Reduction,No Vowel Reduction,,,,,,,,,,,Duration Primary,Duration Not Primary but still a correlate,,,,,,,,,Pitch Primary Correlate,Pitch Not Primary but still a correlate,,,,,,,,,,,Final Lapse,No Final Lapse (but Binary),,,,Final lapse,No final lapse,,,,Final lapse,11,12,,,
,,,Tertiary stress:,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duration,19,61,,Duration,9,28,,,,,Duration,10,33,,,,,,,,,,Length Contrast,14,8,,,,,,,,Pitch Contrast,2,2,,,,,,,,,,Duration,21,16,,,Duration,11,4,,,,No Final Lapse,7,23,,,
,,,,,,,,,,,,,,,,,,,,,PITCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Pitch as Correlate,No Pitch as Correlate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,need consonant duration subtracted,SUBTRACTED CONSONANT DURATION,DP,D not P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Pitch Contrast,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vowel Reduction,No Vowel Reduction,,,,,,,,,,,,,,,,,Length contrast,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,No Pitch Contrast,83,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Binary,12,41,18.50%,,,,,,,,,,,,,,,,No LC,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non-Binary,20,61,27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,DURATION,,,,Consonant duration removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Duration,No Duration,,,Duration,No Duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Length Contrast,44,35,,Length Contrast,40,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,No Length Contrast,39,23,,No Length Contrast,34,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,PRIMARY CORRELATES,,PCs W/ DURATION,PCs W/ PITCH,PCs W/ INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Duration,24,24,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Pitch,31,9,31,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Intensity,14,4,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Total,69,37,39,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Consonant duration removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,PRIMARY CORRELATES,,PCs W/ DURATION,PCs W/ PITCH,PCS W/ INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Duration,18,18,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Pitch,31,8,31,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Intensity,14,3,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Total,63,29,38,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,See BY for primary correlate vs. pitch contrast table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
